dataset,dataset_label,joint,joint_index,phase_percent,p10,p25,p50_median,p75,p90
real,Real,wrist_roll.pos,4,84,-107.61318435668946,-101.21670394897461,-94.0887907409668,-88.90109825134277,-81.5398709411621
real,Real,wrist_roll.pos,4,85,-107.0971417236328,-100.84725503921509,-93.36263656616211,-88.39890356063839,-80.71208572387695
real,Real,wrist_roll.pos,4,86,-106.93415487670897,-100.65933990478516,-92.52747344970703,-85.97802352905273,-78.83955764770508
real,Real,wrist_roll.pos,4,87,-105.43296585083007,-100.57142639160156,-91.67033004760745,-85.44505672454835,-78.83955764770508
real,Real,wrist_roll.pos,4,88,-104.89775765991212,-100.15384490966798,-91.64835357666016,-85.27472686767578,-77.8176695251465
real,Real,wrist_roll.pos,4,89,-103.34681350708007,-98.58417385101318,-91.20879364013672,-84.59340858459473,-77.07252655029296
real,Real,wrist_roll.pos,4,90,-102.94505310058594,-98.11208972930908,-89.73626327514648,-84.59340858459473,-75.99120635986327
real,Real,wrist_roll.pos,4,91,-101.87252960205078,-97.12087631225586,-89.4945068359375,-83.0470316696167,-75.43595919799805
real,Real,wrist_roll.pos,4,92,-101.88132095336914,-96.85714149475098,-89.4065933227539,-81.67033195495605,-74.08351669311521
real,Real,wrist_roll.pos,4,93,-101.56483383178711,-96.9512099838257,-89.09890365600586,-81.72395301818847,-74.00439453124997
real,Real,wrist_roll.pos,4,94,-101.56483383178711,-96.39560508728027,-89.05494689941406,-81.27472686767578,-73.72114405822752
real,Real,wrist_roll.pos,4,95,-101.81802406311034,-96.39560508728027,-89.05494689941406,-81.34065628051758,-73.76703491210935
real,Real,wrist_roll.pos,4,96,-101.81978225708008,-96.39560508728027,-89.05494689941406,-81.53846168518066,-73.76703491210935
real,Real,wrist_roll.pos,4,97,-101.82857360839844,-96.39560508728027,-89.05494689941406,-81.53846168518066,-73.76703491210935
real,Real,wrist_roll.pos,4,98,-101.82857360839844,-96.41758346557617,-89.05494689941406,-81.53846168518066,-73.76703491210935
real,Real,wrist_roll.pos,4,99,-101.82857360839844,-96.41758346557617,-89.05494689941406,-81.53846168518066,-73.76703491210935
real,Real,wrist_roll.pos,4,100,-101.82857360839844,-96.41758346557617,-89.05494689941406,-81.53846168518066,-73.76703491210935
real,Real,gripper.pos,5,0,0.14832161813974384,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.5519125699996983
real,Real,gripper.pos,5,1,0.14832161813974384,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.5519125699996983
real,Real,gripper.pos,5,2,0.14832161813974384,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.5519125699996983
real,Real,gripper.pos,5,3,0.07806400954723358,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.5323965609073658
real,Real,gripper.pos,5,4,0.14145198529958733,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.4426229953765874
real,Real,gripper.pos,5,5,0.14832161813974384,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.083528542518619
real,Real,gripper.pos,5,6,0.07806400954723358,0.4098360687494278,0.9367681741714478,1.4637002646923065,3.083528542518619
real,Real,gripper.pos,5,7,0.07025760859251025,0.3903200626373291,0.9367681741714478,1.476385660767555,3.1889149165153525
real,Real,gripper.pos,5,8,0.07025760859251025,0.3270882037281989,0.9367681741714478,1.4832162857055664,3.4426229953765874
real,Real,gripper.pos,5,9,0.0,0.3122560381889343,0.9367681741714478,1.3951990461349488,3.4504293918609634
real,Real,gripper.pos,5,10,0.0,0.32982044368982316,0.9367681741714478,1.4715066820383071,3.380171823501589
real,Real,gripper.pos,5,11,0.0,0.3903200626373291,0.9367681741714478,1.4832162857055664,3.380171823501589
real,Real,gripper.pos,5,12,0.0,0.3903200626373291,0.9367681741714478,1.4832162857055664,3.075722146034243
real,Real,gripper.pos,5,13,0.0,0.3903200626373291,0.9367681741714478,1.478337278962135,3.075722146034243
real,Real,gripper.pos,5,14,0.1405152171850205,0.4683840870857239,0.9367681741714478,1.4832162857055664,3.380171823501589
real,Real,gripper.pos,5,15,0.15612801909446716,0.4683840870857239,0.9367681741714478,1.7076503038406377,5.503512859344486
real,Real,gripper.pos,5,16,0.15612801909446716,0.4683840870857239,1.0538641810417175,1.9516003131866455,6.565183258056641
real,Real,gripper.pos,5,17,0.15612801909446716,0.520686983466149,1.1709601879119873,3.024980455636978,10.278219729423535
real,Real,gripper.pos,5,18,0.15612801909446716,0.5464481115341187,1.1709601879119873,3.4933645129203796,17.67306857299806
real,Real,gripper.pos,5,19,0.15612801909446716,0.5464481115341187,1.4832162857055664,7.0286884069442745,18.813426971435554
real,Real,gripper.pos,5,20,0.15612801909446716,0.6830600947141647,1.5222482681274414,14.03200612068174,22.81186515808105
real,Real,gripper.pos,5,21,0.15612801909446716,0.858704149723053,1.7174082398414612,16.471310958862304,24.508665405273454
real,Real,gripper.pos,5,22,0.22638564109802248,0.9367681741714478,3.2209211111068665,19.11358291625977,26.540202320098896
real,Real,gripper.pos,5,23,0.50312254264951,1.311670550405979,8.704137086868286,22.072599411010742,28.89149055480958
real,Real,gripper.pos,5,24,0.5464481115341187,1.7369242906570435,16.786884536743166,22.96018657684329,30.08587112426758
real,Real,gripper.pos,5,25,0.9367681741714478,3.0640124082565308,20.53083562850952,26.51736843585968,31.895003509521487
real,Real,gripper.pos,5,26,1.2911787581443812,13.711163368225098,22.521467208862305,28.362997579574582,34.382199874877934
real,Real,gripper.pos,5,27,1.5576893036365504,16.538836765289307,23.035908737182616,30.366901397705078,34.8315394897461
real,Real,gripper.pos,5,28,1.7923497056961057,19.10226364135742,24.1764247894287,30.661983184814453,35.1487914428711
real,Real,gripper.pos,5,29,11.45409856414795,19.257415771484375,25.019515991210938,32.292739410400394,36.17486419677735
real,Real,gripper.pos,5,30,14.772833538055432,20.68696403503418,26.44028129577635,32.267758941650385,36.17486419677735
real,Real,gripper.pos,5,31,15.963700027465816,21.93598747253418,26.939891433715815,31.966822357177733,36.19594146728516
real,Real,gripper.pos,5,32,14.802809852600095,19.906322479248047,27.166276931762695,31.772052764892578,36.143638610839844
real,Real,gripper.pos,5,33,10.400937000274647,19.73926559448244,26.81498908996582,31.67447280883789,35.722093200683595
real,Real,gripper.pos,5,34,9.095550408363339,17.720531463623047,26.990633010864258,31.772052764892578,36.099922790527344
real,Real,gripper.pos,5,35,4.104215509891495,16.369047605991362,26.20608854293824,31.947696685791016,36.46682342529297
real,Real,gripper.pos,5,36,1.9516003131866455,14.617486238479614,24.551132202148438,32.06479263305664,36.526152038574224
real,Real,gripper.pos,5,37,2.505854892730713,10.187353372573853,23.261904516220078,31.947696685791016,36.94207684326173
real,Real,gripper.pos,5,38,1.2256049513816833,6.261514487266544,21.64168634414672,28.551912307739258,36.10148406982422
real,Real,gripper.pos,5,39,0.858704149723053,4.547228651642822,18.227947235107422,27.59758019447328,35.375489196777345
real,Real,gripper.pos,5,40,0.9289617717266083,3.8836846351623535,17.681499481201172,27.12724494934082,32.25604934692383
real,Real,gripper.pos,5,41,0.9289617717266083,2.75039039358491,14.676033973693848,25.604995727539062,31.672911529541036
real,Real,gripper.pos,5,42,0.7806401252746582,2.1467602849006653,9.953161239624023,24.203357238769527,29.37330135345459
real,Real,gripper.pos,5,43,0.6245120763778687,1.8155737650394446,8.731850509643554,19.357143316268974,31.16315383911134
real,Real,gripper.pos,5,44,0.6223262853622438,1.6783762276172638,6.376268463134766,14.594847440719597,27.150664138793957
real,Real,gripper.pos,5,45,0.6245120763778687,1.580796241760254,6.014832305908204,11.89305263757706,26.799376296997085
real,Real,gripper.pos,5,46,0.6245120763778687,1.1846214085817297,5.519125652313233,11.221701622009277,20.461826873779287
real,Real,gripper.pos,5,47,0.6167056798934937,1.0343481600284576,5.126463670730591,9.836065292358398,14.894613170623792
real,Real,gripper.pos,5,48,0.5464481115341187,1.0148321390151978,4.879000663757324,8.645589590072632,12.903981113433852
real,Real,gripper.pos,5,49,0.5464481115341187,1.0148321390151978,3.7080405950546265,8.411396980285645,12.568618204116822
real,Real,gripper.pos,5,50,0.5308353066444398,1.0148321390151978,3.434816598892212,8.255269050598145,11.412958335876466
real,Real,gripper.pos,5,51,0.5074161022901537,1.0148321390151978,3.434816598892212,8.274785041809082,11.249492393493654
real,Real,gripper.pos,5,52,0.5386417090892792,1.0148321390151978,3.161592483520508,8.040593147277832,10.562061119079592
real,Real,gripper.pos,5,53,0.5140515413880363,1.0148321390151978,3.161592483520508,8.274785041809082,10.819672203063968
real,Real,gripper.pos,5,54,0.5147541176080703,0.9562841653823853,3.3567525148391724,8.352849006652832,11.592505550384525
real,Real,gripper.pos,5,55,0.5386417090892792,1.0148321390151978,3.629976511001587,8.52849292755127,11.592505550384525
real,Real,gripper.pos,5,56,0.4533957943916318,1.0148321390151978,3.629976511001587,8.860265731811523,12.74473064422609
real,Real,gripper.pos,5,57,0.4644028218388558,1.0343481600284576,3.669008493423462,8.860265731811523,12.763465976715105
real,Real,gripper.pos,5,58,0.4683840870857239,1.0148321390151978,3.9843871498107912,9.035909652709961,14.536299497604373
real,Real,gripper.pos,5,59,0.4683840870857239,1.0928962230682373,4.21545672416687,10.480093717575073,18.56986671447758
real,Real,gripper.pos,5,60,0.46057768464088444,1.1904761791229248,4.761904716491699,10.304449796676636,15.06635400772097
real,Real,gripper.pos,5,61,0.5386417090892792,1.1910616597533226,5.659640789031982,11.090944480895999,17.719438568115248
real,Real,gripper.pos,5,62,0.46057768464088444,1.5050741529464742,6.206089019775391,11.95355224609375,19.219359588623053
real,Real,gripper.pos,5,63,0.38251366019248967,1.1723263072967525,7.625292787551885,14.21701790332803,19.13348922729493
real,Real,gripper.pos,5,64,0.5358314042091371,1.2021857738494872,7.962529182434082,17.360656585693356,22.80749364471446
real,Real,gripper.pos,5,65,0.5230289041996004,1.7642466366291019,7.743950235843621,17.603435516357422,23.731460571289062
real,Real,gripper.pos,5,66,0.8274785459041597,2.0686963200569153,8.554254503250148,16.19828224182129,23.064011955261222
real,Real,gripper.pos,5,67,0.45277128219604496,1.4104215414822439,9.865339345932027,16.012489869594503,22.032786960601808
real,Real,gripper.pos,5,68,0.37470726072788246,1.4910226213932012,7.19125677108768,16.00468356132509,23.80952453613282
real,Real,gripper.pos,5,69,0.23419204354286194,1.1319282054901123,6.768540172576921,15.773223772048894,23.33426938247681
real,Real,gripper.pos,5,70,0.23419204354286194,1.0928962230682373,5.9797032833099335,16.34855551719653,23.379391498565695
real,Real,gripper.pos,5,71,0.22638564109802248,0.8782201558351517,5.083528369665094,16.649687891006486,22.65534733772278
real,Real,gripper.pos,5,72,0.12021857470273974,0.5464481115341187,1.8345043063163757,11.546447944641127,20.533957977294904
real,Real,gripper.pos,5,73,0.10335674864054686,0.4098360687494278,1.1709601879119873,8.961358566284181,18.293130626678465
real,Real,gripper.pos,5,74,0.07806400954723358,0.4051522244513012,0.9758001565933228,6.45589370727539,16.882903213500978
real,Real,gripper.pos,5,75,0.0,0.23419204354286194,0.9367681741714478,4.60577666759491,10.895784544944764
real,Real,gripper.pos,5,76,0.0,0.23419204354286194,0.858704149723053,1.8540203273296356,7.751756572723397
real,Real,gripper.pos,5,77,0.009836065202949665,0.23419204354286194,0.858704149723053,1.795472264289856,6.926307624816901
real,Real,gripper.pos,5,78,0.0,0.23419204354286194,0.858704149723053,1.3661201894283295,5.49570646286011
real,Real,gripper.pos,5,79,0.0,0.17564402520656586,0.858704149723053,1.5601092910766592,5.464480876922607
real,Real,gripper.pos,5,80,0.07025760859251025,0.17564402520656586,0.858704149723053,1.4832162261009216,5.464480876922607
real,Real,gripper.pos,5,81,0.07806400954723358,0.23419204354286194,0.858704149723053,1.3877829727530504,5.472287273406983
real,Real,gripper.pos,5,82,0.07025760859251025,0.23419204354286194,0.858704149723053,1.4750195097923284,5.464480876922607
real,Real,gripper.pos,5,83,0.07564402525126888,0.25370804220438004,0.858704149723053,1.3186963307857522,4.863387870788576
real,Real,gripper.pos,5,84,0.07025760859251025,0.23419204354286194,0.858704149723053,1.2490241527557373,2.943013262748736
real,Real,gripper.pos,5,85,0.07025760859251025,0.25370804220438004,0.858704149723053,1.2295081615447998,2.8419203698635176
real,Real,gripper.pos,5,86,0.07025760859251025,0.23497267991304321,0.858704149723053,1.3637782686948756,2.240437245368962
real,Real,gripper.pos,5,87,0.07025760859251025,0.32591724321246146,0.858704149723053,1.4832162857055664,1.9523028935194064
real,Real,gripper.pos,5,88,0.0,0.23419204354286194,0.858704149723053,1.2490241527557373,1.9516003131866455
real,Real,gripper.pos,5,89,0.07025760859251025,0.3220140412449829,0.858704149723053,1.4832162857055664,1.9828259229660061
real,Real,gripper.pos,5,90,0.07025760859251025,0.3122560381889343,0.858704149723053,1.4832162857055664,1.8813427448272713
real,Real,gripper.pos,5,91,0.07025760859251025,0.25370804220438004,0.7806401252746582,1.4832162857055664,2.217018032073977
real,Real,gripper.pos,5,92,0.12302887904644173,0.25370804220438004,0.7806401252746582,1.4832162857055664,2.355347377777101
real,Real,gripper.pos,5,93,0.07806400954723358,0.3903200626373291,0.8196721374988556,1.4637002646923065,2.357533168792726
real,Real,gripper.pos,5,94,0.14832161813974384,0.3903200626373291,0.858704149723053,1.4051522016525269,2.201405239105226
real,Real,gripper.pos,5,95,0.14832161813974384,0.3903200626373291,0.858704149723053,1.4051522016525269,2.201405239105226
real,Real,gripper.pos,5,96,0.14832161813974384,0.3903200626373291,0.7806401252746582,1.4832162857055664,2.201405239105226
real,Real,gripper.pos,5,97,0.14832161813974384,0.3903200626373291,0.7806401252746582,1.4832162857055664,2.201405239105226
real,Real,gripper.pos,5,98,0.14832161813974384,0.3903200626373291,0.7806401252746582,1.4832162857055664,2.201405239105226
real,Real,gripper.pos,5,99,0.14832161813974384,0.3903200626373291,0.7806401252746582,1.4832162857055664,2.201405239105226
real,Real,gripper.pos,5,100,0.14832161813974384,0.3903200626373291,0.7806401252746582,1.4832162857055664,2.201405239105226
